Team,Opponent,Year,Week,Home Team,Spread,Game Scoring Margin,Line For Rating,Line Against Rating,Rushing For Rating,Rushing Against Rating,Passing For Rating,Passing Against Rating,Opp Line For Rating,Opp Line Against Rating,Opp Rushing For Rating,Opp Rushing Against Rating,Opp Passing For Rating,Opp Passing Against Rating,Team DVOA,DVOA Diff,EGO,EGO to Spread Diff,EGO Pick,Right Pick,Spread to Result Difference,Spread Result Class
OAK,DEN,2010,7,0,7.0,45,38.0,41.0,65.0,28.0,26.0,75.0,12.0,63.0,0.0,46.0,97.0,66.0,-39.5,-32.0,-8.51,-1.5099999999999998,-1,-1,52.0,1
PHI,TEN,2010,7,0,3.0,-18,69.0,32.0,69.0,56.0,61.0,74.0,100.0,68.0,75.0,71.0,12.0,50.0,23.3,-4.300000000000001,-3.04,-0.040000000000000036,-1,1,-15.0,-1
PIT,MIA,2010,7,0,-3.0,1,81.0,73.0,65.0,100.0,13.0,48.0,62.0,73.0,50.0,61.0,53.0,72.0,32.6,34.0,4.86,1.8600000000000003,1,-1,-2.0,-1
SDG,NWE,2010,7,1,-1.5,-3,84.0,41.0,51.0,77.0,100.0,100.0,38.0,78.0,57.0,61.0,53.0,18.0,10.6,-18.4,-1.59,-3.09,-1,1,-4.5,-1
SEA,ARI,2010,7,1,-6.5,12,81.0,73.0,19.0,94.0,39.0,5.0,25.0,19.0,21.0,35.0,9.0,42.0,9.9,58.9,13.6,7.1,1,1,5.5,1
SFO,CAR,2010,7,0,-2.5,-3,38.0,68.0,25.0,60.0,50.0,72.0,19.0,30.0,33.0,40.0,0.0,86.0,-8.2,34.099999999999994,4.88,2.38,1,-1,-5.5,-1
STL,TAM,2010,7,0,3.0,-1,63.0,59.0,38.0,65.0,41.0,53.0,0.0,62.0,25.0,21.0,44.0,65.0,-24.2,-7.899999999999999,-3.77,-0.77,-1,-1,2.0,1
TAM,STL,2010,7,1,-3.0,1,0.0,62.0,25.0,21.0,44.0,65.0,63.0,59.0,38.0,65.0,41.0,53.0,-16.3,7.899999999999999,3.77,0.77,1,-1,-2.0,-1
TEN,PHI,2010,7,1,-3.0,18,100.0,68.0,75.0,71.0,12.0,50.0,69.0,32.0,69.0,56.0,61.0,74.0,27.6,4.300000000000001,3.04,0.040000000000000036,1,1,15.0,1
WAS,CHI,2010,7,0,3.0,3,43.0,59.0,26.0,51.0,60.0,0.0,22.0,0.0,26.0,83.0,31.0,58.0,-4.2,7.3,-0.7,2.3,1,1,6.0,1
ARI,TAM,2010,8,1,-3.0,-3,49.0,0.0,22.0,30.0,0.0,53.0,0.0,44.0,26.0,15.0,38.0,75.0,-37.6,-22.700000000000003,-2.48,-5.48,-1,1,-6.0,-1
BUF,KAN,2010,8,0,7.0,-3,18.0,37.0,39.0,0.0,22.0,69.0,43.0,100.0,100.0,77.0,13.0,42.0,-28.4,-54.599999999999994,-12.8,-5.800000000000001,-1,-1,4.0,1
CAR,STL,2010,8,0,2.5,-10,24.0,19.0,25.0,42.0,11.0,84.0,74.0,51.0,41.0,60.0,30.0,57.0,-33.3,-12.499999999999996,-4.68,-2.1799999999999997,-1,1,-7.5,-1
CIN,MIA,2010,8,1,-1.0,-8,6.0,69.0,29.0,51.0,73.0,57.0,73.0,69.0,36.0,66.0,52.0,61.0,-4.0,-9.9,0.16,-0.84,-1,1,-9.0,-1
DAL,JAX,2010,8,1,-6.5,-18,49.0,69.0,16.0,52.0,84.0,72.0,32.0,51.0,55.0,41.0,16.0,36.0,2.1,27.6,7.66,1.1600000000000001,1,-1,-24.5,-1
DEN,SFO,2010,8,0,2.5,-8,17.0,40.0,0.0,16.0,84.0,68.0,38.0,56.0,22.0,62.0,43.0,61.0,-25.9,-18.799999999999997,-5.93,-3.4299999999999997,-1,1,-5.5,-1
DET,WAS,2010,8,1,-3.0,12,67.0,63.0,10.0,32.0,66.0,56.0,58.0,45.0,26.0,55.0,52.0,10.0,-4.5,2.8,2.74,-0.2599999999999998,-1,-1,9.0,1
GNB,NYJ,2010,8,0,6.0,9,84.0,56.0,29.0,45.0,61.0,62.0,49.0,75.0,84.0,76.0,17.0,52.0,11.5,-9.0,-3.99,2.01,1,1,15.0,1
HOU,IND,2010,8,0,5.5,-13,31.0,31.0,67.0,63.0,54.0,0.0,36.0,94.0,24.0,34.0,98.0,67.0,3.7,-8.600000000000001,-3.91,1.5899999999999999,1,-1,-7.5,-1
IND,HOU,2010,8,1,-5.5,13,36.0,94.0,24.0,34.0,98.0,67.0,31.0,31.0,67.0,63.0,54.0,0.0,12.3,8.600000000000001,3.91,-1.5899999999999999,-1,-1,7.5,1
JAX,DAL,2010,8,0,6.5,18,32.0,51.0,55.0,41.0,16.0,36.0,49.0,69.0,16.0,52.0,84.0,72.0,-25.5,-27.6,-7.66,-1.1600000000000001,-1,-1,24.5,1
KAN,BUF,2010,8,1,-7.0,3,43.0,100.0,100.0,77.0,13.0,42.0,18.0,37.0,39.0,0.0,22.0,69.0,26.2,54.599999999999994,12.8,5.800000000000001,1,-1,-4.0,-1
MIA,CIN,2010,8,0,1.0,8,73.0,69.0,36.0,66.0,52.0,61.0,6.0,69.0,29.0,51.0,73.0,57.0,5.9,9.9,-0.16,0.84,1,1,9.0,1
MIN,NWE,2010,8,0,5.5,-10,6.0,44.0,63.0,68.0,21.0,66.0,43.0,56.0,40.0,69.0,40.0,16.0,-3.4,-29.599999999999998,-8.05,-2.5500000000000007,-1,1,-4.5,-1
NOR,PIT,2010,8,1,-1.0,10,32.0,72.0,22.0,59.0,78.0,86.0,79.0,56.0,47.0,100.0,21.0,48.0,4.6,-23.200000000000003,-2.59,-3.59,-1,-1,9.0,1
NWE,MIN,2010,8,1,-5.5,10,43.0,56.0,40.0,69.0,40.0,16.0,6.0,44.0,63.0,68.0,21.0,66.0,26.2,29.599999999999998,8.05,2.5500000000000007,1,1,4.5,1
NYJ,GNB,2010,8,1,-6.0,-9,49.0,75.0,84.0,76.0,17.0,52.0,84.0,56.0,29.0,45.0,61.0,62.0,20.5,9.0,3.99,-2.01,-1,1,-15.0,-1
OAK,SEA,2010,8,1,-2.0,30,53.0,24.0,83.0,32.0,21.0,77.0,85.0,44.0,25.0,88.0,31.0,30.0,-19.8,-21.900000000000002,-2.32,-4.32,-1,-1,28.0,1
PIT,NOR,2010,8,0,1.0,-10,79.0,56.0,47.0,100.0,21.0,48.0,32.0,72.0,22.0,59.0,78.0,86.0,27.8,23.200000000000003,2.59,3.59,1,-1,-9.0,-1
SDG,TEN,2010,8,1,-6.0,8,100.0,24.0,34.0,80.0,100.0,100.0,100.0,51.0,58.0,69.0,14.0,51.0,13.9,-11.999999999999998,-0.27,-6.27,-1,-1,2.0,1
SEA,OAK,2010,8,0,2.0,-30,85.0,44.0,25.0,88.0,31.0,30.0,53.0,24.0,83.0,32.0,21.0,77.0,2.1,21.900000000000002,2.32,4.32,1,-1,-28.0,-1
SFO,DEN,2010,8,1,-2.5,8,38.0,56.0,22.0,62.0,43.0,61.0,17.0,40.0,0.0,16.0,84.0,68.0,-7.1,18.799999999999997,5.93,3.4299999999999997,1,1,5.5,1
STL,CAR,2010,8,1,-2.5,10,74.0,51.0,41.0,60.0,30.0,57.0,24.0,19.0,25.0,42.0,11.0,84.0,-20.8,12.499999999999996,4.68,2.1799999999999997,1,1,7.5,1
TAM,ARI,2010,8,0,3.0,3,0.0,44.0,26.0,15.0,38.0,75.0,49.0,0.0,22.0,30.0,0.0,53.0,-14.9,22.700000000000003,2.48,5.48,1,1,6.0,1
TEN,SDG,2010,8,0,6.0,-8,100.0,51.0,58.0,69.0,14.0,51.0,100.0,24.0,34.0,80.0,100.0,100.0,25.9,11.999999999999998,0.27,6.27,1,-1,-2.0,-1
WAS,DET,2010,8,0,3.0,-12,58.0,45.0,26.0,55.0,52.0,10.0,67.0,63.0,10.0,32.0,66.0,56.0,-7.3,-2.8,-2.74,0.2599999999999998,1,-1,-9.0,-1
ARI,MIN,2010,9,0,7.5,-3,50.0,38.0,11.0,35.0,2.0,56.0,0.0,67.0,49.0,66.0,22.0,70.0,-38.0,-33.4,-8.78,-1.2799999999999994,-1,-1,4.5,1
ATL,TAM,2010,9,1,-9.0,6,50.0,75.0,52.0,72.0,46.0,32.0,0.0,62.0,22.0,30.0,35.0,73.0,12.1,23.1,6.78,-2.2199999999999998,-1,1,-3.0,-1
BAL,MIA,2010,9,1,-5.0,16,33.0,87.0,31.0,61.0,40.0,77.0,61.0,87.0,28.0,67.0,45.0,75.0,8.3,-4.5,1.27,-3.73,-1,-1,11.0,1
BUF,CHI,2010,9,1,3.0,-3,28.0,54.0,31.0,0.0,14.0,85.0,28.0,0.0,7.0,77.0,25.0,68.0,-28.5,-13.7,-0.62,2.38,1,0,0.0,0
CAR,NOR,2010,9,1,6.5,-31,28.0,42.0,4.0,54.0,1.0,95.0,40.0,82.0,4.0,62.0,77.0,99.0,-37.2,-43.5,-6.88,-0.3799999999999999,-1,1,-24.5,-1
CHI,BUF,2010,9,0,-3.0,3,28.0,0.0,7.0,77.0,25.0,68.0,28.0,54.0,31.0,0.0,14.0,85.0,-14.8,13.7,0.62,-2.38,-1,0,0.0,0
CIN,PIT,2010,9,1,5.5,-6,0.0,87.0,18.0,52.0,60.0,64.0,78.0,67.0,33.0,100.0,11.0,46.0,-7.1,-32.9,-4.62,0.8799999999999999,1,-1,-0.5,-1
CLE,NWE,2010,9,1,4.0,20,39.0,71.0,19.0,60.0,18.0,45.0,39.0,79.0,29.0,67.0,35.0,14.0,-3.6,-30.400000000000002,-4.1,-0.09999999999999964,-1,-1,24.0,1
DAL,GNB,2010,9,0,7.0,-38,56.0,79.0,0.0,51.0,90.0,77.0,83.0,71.0,15.0,50.0,49.0,67.0,-15.2,-29.299999999999997,-7.99,-0.9900000000000002,-1,1,-31.0,-1
DET,NYJ,2010,9,1,5.5,-3,95.0,79.0,1.0,45.0,57.0,65.0,50.0,83.0,66.0,77.0,13.0,66.0,-4.7,-19.6,-1.84,3.66,1,1,2.5,1
GNB,DAL,2010,9,1,-7.0,38,83.0,71.0,15.0,50.0,49.0,67.0,56.0,79.0,0.0,51.0,90.0,77.0,14.1,29.299999999999997,7.99,0.9900000000000002,1,1,31.0,1
HOU,SDG,2010,9,1,3.0,-6,28.0,50.0,50.0,65.0,44.0,0.0,88.0,53.0,28.0,81.0,100.0,100.0,2.6,-14.4,-0.77,2.23,1,-1,-3.0,-1
IND,PHI,2010,9,0,3.0,-2,44.0,100.0,14.0,43.0,94.0,78.0,83.0,42.0,44.0,61.0,52.0,76.0,15.5,-11.8,-4.55,-1.5499999999999998,-1,-1,1.0,1
KAN,OAK,2010,9,0,0.0,-3,50.0,96.0,100.0,71.0,0.0,52.0,83.0,49.0,80.0,47.0,22.0,95.0,29.4,39.4,6.01,6.01,1,-1,-3.0,-1
MIA,BAL,2010,9,0,5.0,-16,61.0,87.0,28.0,67.0,45.0,75.0,33.0,87.0,31.0,61.0,40.0,77.0,12.8,4.5,-1.27,3.73,1,-1,-11.0,-1
MIN,ARI,2010,9,1,-7.5,3,0.0,67.0,49.0,66.0,22.0,70.0,50.0,38.0,11.0,35.0,2.0,56.0,-4.6,33.4,8.78,1.2799999999999994,1,-1,-4.5,-1
NOR,CAR,2010,9,0,-6.5,31,40.0,82.0,4.0,62.0,77.0,99.0,28.0,42.0,4.0,54.0,1.0,95.0,6.3,43.5,6.88,0.3799999999999999,1,1,24.5,1
NWE,CLE,2010,9,0,-4.0,-20,39.0,79.0,29.0,67.0,35.0,14.0,39.0,71.0,19.0,60.0,18.0,45.0,26.8,30.400000000000002,4.1,0.09999999999999964,1,-1,-24.0,-1
NYG,SEA,2010,9,0,-7.5,34,100.0,79.0,59.0,80.0,52.0,99.0,83.0,38.0,7.0,68.0,15.0,26.0,25.3,37.1,5.52,-1.9800000000000004,-1,-1,26.5,1
NYJ,DET,2010,9,0,-5.5,3,50.0,83.0,66.0,77.0,13.0,66.0,95.0,79.0,1.0,45.0,57.0,65.0,14.9,19.6,1.84,-3.66,-1,1,-2.5,-1
OAK,KAN,2010,9,1,0.0,3,83.0,49.0,80.0,47.0,22.0,95.0,50.0,96.0,100.0,71.0,0.0,52.0,-10.0,-39.4,-6.01,-6.01,-1,-1,3.0,1
PHI,IND,2010,9,1,-3.0,2,83.0,42.0,44.0,61.0,52.0,76.0,44.0,100.0,14.0,43.0,94.0,78.0,27.3,11.8,4.55,1.5499999999999998,1,-1,-1.0,-1
PIT,CIN,2010,9,0,-5.5,6,78.0,67.0,33.0,100.0,11.0,46.0,0.0,87.0,18.0,52.0,60.0,64.0,25.8,32.9,4.62,-0.8799999999999999,-1,-1,0.5,1
SDG,HOU,2010,9,0,-3.0,6,88.0,53.0,28.0,81.0,100.0,100.0,28.0,50.0,50.0,65.0,44.0,0.0,17.0,14.4,0.77,-2.23,-1,-1,3.0,1
SEA,NYG,2010,9,1,7.5,-34,83.0,38.0,7.0,68.0,15.0,26.0,100.0,79.0,59.0,80.0,52.0,99.0,-11.8,-37.1,-5.52,1.9800000000000004,1,-1,-26.5,-1
TAM,ATL,2010,9,0,9.0,-6,0.0,62.0,22.0,30.0,35.0,73.0,50.0,75.0,52.0,72.0,46.0,32.0,-11.0,-23.1,-6.78,2.2199999999999998,1,1,3.0,1
ARI,SEA,2010,10,1,-4.0,-18,60.0,18.0,18.0,36.0,10.0,33.0,75.0,45.0,15.0,55.0,16.0,22.0,-35.5,-10.100000000000001,0.12,-3.88,-1,1,-22.0,-1
ATL,BAL,2010,10,1,-1.0,5,50.0,87.0,62.0,69.0,54.0,37.0,40.0,82.0,46.0,61.0,51.0,72.0,13.3,2.3000000000000007,2.64,1.6400000000000001,1,1,4.0,1
BAL,ATL,2010,10,0,1.0,-5,40.0,82.0,46.0,61.0,51.0,72.0,50.0,87.0,62.0,69.0,54.0,37.0,11.0,-2.3000000000000007,-2.64,-1.6400000000000001,-1,1,-4.0,-1
BUF,DET,2010,10,1,-1.5,2,30.0,59.0,34.0,0.0,30.0,82.0,90.0,82.0,13.0,42.0,63.0,51.0,-28.7,-23.299999999999997,-2.61,-4.109999999999999,-1,-1,0.5,1
CAR,TAM,2010,10,0,7.0,-15,30.0,32.0,21.0,45.0,0.0,84.0,0.0,68.0,32.0,26.0,40.0,66.0,-42.9,-33.0,-8.71,-1.7100000000000009,-1,1,-8.0,-1
CHI,MIN,2010,10,1,1.0,14,30.0,0.0,21.0,79.0,30.0,56.0,30.0,64.0,54.0,68.0,48.0,70.0,-19.9,-11.599999999999998,-0.19,0.81,1,1,15.0,1
CIN,IND,2010,10,0,7.0,-6,5.0,82.0,25.0,48.0,65.0,63.0,55.0,100.0,22.0,31.0,100.0,74.0,-4.7,-19.6,-6.09,0.9100000000000001,1,1,1.0,1
CLE,NYJ,2010,10,1,3.5,-6,40.0,82.0,44.0,60.0,24.0,45.0,55.0,91.0,72.0,76.0,33.0,61.0,7.6,-2.3000000000000007,1.71,5.21,1,-1,-2.5,-1
DAL,NYG,2010,10,0,12.5,13,55.0,73.0,7.0,45.0,87.0,65.0,90.0,91.0,75.0,81.0,64.0,100.0,-23.4,-54.3,-12.74,-0.2400000000000002,-1,-1,25.5,1
DEN,KAN,2010,10,1,1.0,20,15.0,50.0,0.0,20.0,96.0,73.0,65.0,95.0,100.0,67.0,10.0,51.0,-24.7,-45.9,-7.4,-6.4,-1,-1,21.0,1
DET,BUF,2010,10,0,1.5,-2,90.0,82.0,13.0,42.0,63.0,51.0,30.0,59.0,34.0,0.0,30.0,82.0,-5.4,23.299999999999997,2.61,4.109999999999999,1,-1,-0.5,-1
HOU,JAX,2010,10,0,0.0,-7,30.0,50.0,62.0,64.0,54.0,0.0,40.0,64.0,56.0,49.0,19.0,24.0,2.0,15.6,1.01,1.01,1,-1,-7.0,-1
IND,CIN,2010,10,1,-7.0,6,55.0,100.0,22.0,31.0,100.0,74.0,5.0,82.0,25.0,48.0,65.0,63.0,14.9,19.6,6.09,-0.9100000000000001,-1,1,-1.0,-1
JAX,HOU,2010,10,1,0.0,7,40.0,64.0,56.0,49.0,19.0,24.0,30.0,50.0,62.0,64.0,54.0,0.0,-13.6,-15.6,-1.01,-1.01,-1,-1,7.0,1
KAN,DEN,2010,10,0,-1.0,-20,65.0,95.0,100.0,67.0,10.0,51.0,15.0,50.0,0.0,20.0,96.0,73.0,21.2,45.9,7.4,6.4,1,-1,-21.0,-1
MIA,TEN,2010,10,1,-1.0,12,75.0,91.0,35.0,59.0,52.0,66.0,100.0,77.0,50.0,61.0,23.0,46.0,5.6,-21.799999999999997,-2.29,-3.29,-1,-1,11.0,1
MIN,CHI,2010,10,0,-1.0,-14,30.0,64.0,54.0,68.0,48.0,70.0,30.0,0.0,21.0,79.0,30.0,56.0,-8.3,11.599999999999998,0.19,-0.81,-1,1,-15.0,-1
NWE,PIT,2010,10,0,4.5,13,35.0,87.0,35.0,51.0,43.0,23.0,90.0,73.0,45.0,100.0,19.0,45.0,17.8,-7.300000000000001,-3.65,0.8500000000000001,1,1,17.5,1
NYG,DAL,2010,10,1,-12.5,-13,90.0,91.0,75.0,81.0,64.0,100.0,55.0,73.0,7.0,45.0,87.0,65.0,30.9,54.3,12.74,0.2400000000000002,1,-1,-25.5,-1
NYJ,CLE,2010,10,0,-3.5,6,55.0,91.0,72.0,76.0,33.0,61.0,40.0,82.0,44.0,60.0,24.0,45.0,9.9,2.3000000000000007,-1.71,-5.21,-1,-1,2.5,1
PHI,WAS,2010,10,0,-3.5,31,90.0,36.0,63.0,62.0,57.0,65.0,60.0,41.0,24.0,55.0,52.0,14.0,29.5,39.0,5.92,2.42,1,1,27.5,1
PIT,NWE,2010,10,1,-4.5,-13,90.0,73.0,45.0,100.0,19.0,45.0,35.0,87.0,35.0,51.0,43.0,23.0,25.1,7.300000000000001,3.65,-0.8500000000000001,-1,1,-17.5,-1
SEA,ARI,2010,10,0,4.0,18,75.0,45.0,15.0,55.0,16.0,22.0,60.0,18.0,18.0,36.0,10.0,33.0,-25.4,10.100000000000001,-0.12,3.88,1,1,22.0,1
SFO,STL,2010,10,1,-4.5,3,55.0,82.0,28.0,65.0,43.0,52.0,85.0,68.0,35.0,67.0,29.0,64.0,-4.2,13.8,4.94,0.4400000000000004,1,-1,-1.5,-1
STL,SFO,2010,10,0,4.5,-3,85.0,68.0,35.0,67.0,29.0,64.0,55.0,82.0,28.0,65.0,43.0,52.0,-18.0,-13.8,-4.94,-0.4400000000000004,-1,-1,1.5,1
TAM,CAR,2010,10,1,-7.0,15,0.0,68.0,32.0,26.0,40.0,66.0,30.0,32.0,21.0,45.0,0.0,84.0,-9.9,33.0,8.71,1.7100000000000009,1,1,8.0,1
TEN,MIA,2010,10,0,1.0,-12,100.0,77.0,50.0,61.0,23.0,46.0,75.0,91.0,35.0,59.0,52.0,66.0,27.4,21.799999999999997,2.29,3.29,1,-1,-11.0,-1
WAS,PHI,2010,10,1,3.5,-31,60.0,41.0,24.0,55.0,52.0,14.0,90.0,36.0,63.0,62.0,57.0,65.0,-9.5,-39.0,-5.92,-2.42,-1,1,-27.5,-1
ARI,KAN,2010,11,0,7.0,-18,60.0,4.0,7.0,33.0,16.0,24.0,55.0,86.0,100.0,60.0,27.0,45.0,-38.9,-45.3,-11.07,-4.07,-1,1,-11.0,-1
ATL,STL,2010,11,0,-3.5,17,50.0,86.0,58.0,66.0,54.0,41.0,100.0,64.0,33.0,67.0,28.0,54.0,13.0,31.5,4.33,0.8300000000000001,1,1,13.5,1
BAL,CAR,2010,11,0,-13.5,24,40.0,82.0,47.0,65.0,45.0,63.0,25.0,32.0,19.0,34.0,0.0,79.0,16.5,62.6,11.04,-2.460000000000001,-1,-1,10.5,1
BUF,CIN,2010,11,0,4.0,18,25.0,64.0,38.0,0.0,23.0,70.0,5.0,77.0,18.0,49.0,61.0,65.0,-23.9,-20.099999999999998,-6.19,-2.1900000000000004,-1,-1,22.0,1
CAR,BAL,2010,11,1,13.5,-24,25.0,32.0,19.0,34.0,0.0,79.0,40.0,82.0,47.0,65.0,45.0,63.0,-46.1,-62.6,-11.04,2.460000000000001,1,-1,-10.5,-1
CHI,MIA,2010,11,0,2.0,16,25.0,0.0,21.0,82.0,29.0,61.0,75.0,96.0,31.0,55.0,53.0,72.0,-12.4,-25.1,-7.17,-5.17,-1,-1,18.0,1
CIN,BUF,2010,11,1,-4.0,-18,5.0,77.0,18.0,49.0,61.0,65.0,25.0,64.0,38.0,0.0,23.0,70.0,-3.8,20.099999999999998,6.19,2.1900000000000004,1,-1,-22.0,-1
CLE,JAX,2010,11,0,2.5,-4,40.0,77.0,44.0,52.0,21.0,41.0,30.0,64.0,65.0,50.0,26.0,21.0,7.3,16.6,1.22,3.7199999999999998,1,-1,-1.5,-1
DAL,DET,2010,11,1,-7.0,16,45.0,82.0,2.0,43.0,85.0,51.0,85.0,86.0,5.0,35.0,63.0,58.0,-17.2,-8.299999999999999,0.49,-6.51,-1,-1,9.0,1
DEN,SDG,2010,11,0,9.0,-21,25.0,59.0,0.0,23.0,90.0,53.0,95.0,55.0,35.0,75.0,100.0,86.0,-11.8,-29.0,-7.93,1.0700000000000003,1,-1,-12.0,-1
DET,DAL,2010,11,0,7.0,-16,85.0,86.0,5.0,35.0,63.0,58.0,45.0,82.0,2.0,43.0,85.0,51.0,-8.9,8.299999999999999,-0.49,6.51,1,-1,-9.0,-1
GNB,MIN,2010,11,0,-3.0,28,100.0,77.0,28.0,51.0,55.0,66.0,30.0,68.0,50.0,65.0,40.0,67.0,22.9,37.5,5.6,2.5999999999999996,1,1,25.0,1
HOU,NYJ,2010,11,0,6.5,-3,30.0,59.0,60.0,56.0,55.0,0.0,60.0,91.0,83.0,75.0,35.0,62.0,-1.0,-12.9,-4.76,1.7400000000000002,1,1,3.5,1
IND,NWE,2010,11,0,4.5,-3,60.0,100.0,15.0,32.0,85.0,67.0,50.0,96.0,34.0,52.0,48.0,17.0,16.0,-7.600000000000001,-3.71,0.79,1,1,1.5,1
JAX,CLE,2010,11,1,-2.5,4,30.0,64.0,65.0,50.0,26.0,21.0,40.0,77.0,44.0,52.0,21.0,41.0,-9.3,-16.6,-1.22,-3.7199999999999998,-1,-1,1.5,1
KAN,ARI,2010,11,1,-7.0,18,55.0,86.0,100.0,60.0,27.0,45.0,60.0,4.0,7.0,33.0,16.0,24.0,6.4,45.3,11.07,4.07,1,1,11.0,1
MIA,CHI,2010,11,1,-2.0,-16,75.0,96.0,31.0,55.0,53.0,72.0,25.0,0.0,21.0,82.0,29.0,61.0,12.7,25.1,7.17,5.17,1,-1,-18.0,-1
MIN,GNB,2010,11,1,3.0,-28,30.0,68.0,50.0,65.0,40.0,67.0,100.0,77.0,28.0,51.0,55.0,66.0,-14.6,-37.5,-5.6,-2.5999999999999996,-1,1,-25.0,-1
NOR,SEA,2010,11,1,-11.0,15,55.0,91.0,19.0,54.0,77.0,100.0,90.0,45.0,11.0,60.0,28.0,22.0,7.8,29.900000000000002,8.11,-2.8900000000000006,-1,-1,4.0,1
NWE,IND,2010,11,1,-4.5,3,50.0,96.0,34.0,52.0,48.0,17.0,60.0,100.0,15.0,32.0,85.0,67.0,23.6,7.600000000000001,3.71,-0.79,-1,1,-1.5,-1
NYG,PHI,2010,11,0,3.5,-10,80.0,100.0,79.0,81.0,68.0,85.0,90.0,41.0,84.0,61.0,59.0,60.0,21.4,-13.0,-4.78,-1.2800000000000002,-1,1,-6.5,-1
NYJ,HOU,2010,11,1,-6.5,3,60.0,91.0,83.0,75.0,35.0,62.0,30.0,59.0,60.0,56.0,55.0,0.0,11.9,12.9,4.76,-1.7400000000000002,-1,1,-3.5,-1
OAK,PIT,2010,11,0,7.0,-32,95.0,36.0,96.0,41.0,27.0,86.0,80.0,59.0,41.0,100.0,28.0,36.0,-6.1,-30.9,-8.3,-1.3000000000000007,-1,1,-25.0,-1
PHI,NYG,2010,11,1,-3.5,10,90.0,41.0,84.0,61.0,59.0,60.0,80.0,100.0,79.0,81.0,68.0,85.0,34.4,13.0,4.78,1.2800000000000002,1,1,6.5,1
PIT,OAK,2010,11,1,-7.0,32,80.0,59.0,41.0,100.0,28.0,36.0,95.0,36.0,96.0,41.0,27.0,86.0,24.8,30.9,8.3,1.3000000000000007,1,1,25.0,1
SDG,DEN,2010,11,1,-9.0,21,95.0,55.0,35.0,75.0,100.0,86.0,25.0,59.0,0.0,23.0,90.0,53.0,17.2,29.0,7.93,-1.0700000000000003,-1,-1,12.0,1
SEA,NOR,2010,11,0,11.0,-15,90.0,45.0,11.0,60.0,28.0,22.0,55.0,91.0,19.0,54.0,77.0,100.0,-22.1,-29.900000000000002,-8.11,2.8900000000000006,1,-1,-4.0,-1
SFO,TAM,2010,11,1,-3.5,-21,60.0,68.0,25.0,64.0,46.0,52.0,0.0,73.0,41.0,22.0,37.0,68.0,-1.5,6.4,3.47,-0.029999999999999805,-1,1,-24.5,-1
STL,ATL,2010,11,1,3.5,-17,100.0,64.0,33.0,67.0,28.0,54.0,50.0,86.0,58.0,66.0,54.0,41.0,-18.5,-31.5,-4.33,-0.8300000000000001,-1,1,-13.5,-1
TAM,SFO,2010,11,0,3.5,21,0.0,73.0,41.0,22.0,37.0,68.0,60.0,68.0,25.0,64.0,46.0,52.0,-7.9,-6.4,-3.47,0.029999999999999805,1,1,24.5,1
TEN,WAS,2010,11,1,-7.0,-3,95.0,77.0,54.0,62.0,15.0,40.0,55.0,41.0,21.0,37.0,50.0,11.0,26.6,40.5,10.15,3.1500000000000004,1,-1,-10.0,-1
WAS,TEN,2010,11,0,7.0,3,55.0,41.0,21.0,37.0,50.0,11.0,95.0,77.0,54.0,62.0,15.0,40.0,-13.9,-40.5,-10.15,-3.1500000000000004,-1,-1,10.0,1
ARI,SFO,2010,12,1,2.0,-21,45.0,8.0,10.0,28.0,23.0,34.0,55.0,48.0,23.0,56.0,41.0,68.0,-35.9,-27.2,-3.43,-1.4300000000000002,-1,1,-19.0,-1
ATL,GNB,2010,12,1,-2.0,3,36.0,88.0,60.0,68.0,57.0,49.0,86.0,68.0,28.0,51.0,61.0,77.0,14.6,-11.299999999999999,-0.13,-2.13,-1,-1,1.0,1
BAL,TAM,2010,12,1,-7.5,7,41.0,72.0,46.0,61.0,50.0,78.0,18.0,68.0,47.0,27.0,34.0,86.0,18.4,18.7,5.91,-1.5899999999999999,-1,1,-0.5,-1
BUF,PIT,2010,12,1,7.0,-3,23.0,64.0,43.0,0.0,32.0,79.0,91.0,56.0,48.0,100.0,34.0,53.0,-18.4,-52.6,-8.86,-1.8599999999999994,-1,-1,4.0,1
CAR,CLE,2010,12,0,7.5,-1,27.0,28.0,24.0,35.0,0.0,83.0,45.0,56.0,42.0,47.0,23.0,49.0,-45.4,-54.0,-12.69,-5.1899999999999995,-1,-1,6.5,1
CHI,PHI,2010,12,1,3.5,5,41.0,0.0,26.0,85.0,26.0,76.0,73.0,36.0,84.0,63.0,62.0,75.0,-8.1,-43.2,-6.82,-3.3200000000000003,-1,-1,8.5,1
CIN,NYJ,2010,12,0,9.5,-16,0.0,72.0,24.0,45.0,62.0,67.0,50.0,80.0,79.0,73.0,42.0,69.0,-7.1,-20.7,-6.3,3.2,1,-1,-6.5,-1
CLE,CAR,2010,12,1,-7.5,1,45.0,56.0,42.0,47.0,23.0,49.0,27.0,28.0,24.0,35.0,0.0,83.0,8.6,54.0,12.69,5.1899999999999995,1,-1,-6.5,-1
DAL,NOR,2010,12,1,4.5,-3,45.0,76.0,10.0,46.0,78.0,56.0,41.0,92.0,23.0,58.0,87.0,98.0,-15.1,-23.299999999999997,-2.61,1.8900000000000001,1,1,1.5,1
