Week,DVOA EGO,DVOA EGO to Spread Diff,Line For Rating,Opp Line Against Rating,Opp Line Against Rating EGO Adj,Opp Line Against Rating Correlation,Line Against Rating,Opp Line For Rating,Opp Line For Rating EGO Adj,Opp Line For Rating Correlation,Rushing For Rating,Opp Rushing Against Rating,Opp Rushing Against Rating EGO Adj,Opp Rushing Against Rating Correlation,Rushing Against Rating,Opp Rushing For Rating,Opp Rushing For Rating EGO Adj,Opp Rushing For Rating Correlation,Passing For Rating,Opp Passing Against Rating,Opp Passing Against Rating EGO Adj,Opp Passing Against Rating Correlation,Passing Against Rating,Opp Passing For Rating,Opp Passing For Rating EGO Adj,Opp Passing For Rating Correlation,DVOA EGO Pick,DVOA Pick Right,Spread Result Class,EGO Pick Correct
8,-11.17,0.8300000000000001,15.0,76.0,-7.332141107300347,0.7950110924024124,28.0,49.0,0.0,0.8702787968451505,0.0,77.0,0.0,-0.26428084326954066,0.0,37.0,-8.197456153728831,-0.4148669853749317,62.0,42.0,-3.947008295601017,0.4845292077421302,37.0,76.0,0.0,-0.7092551743804676,1,-1,-1,-1
8,-13.59,-4.09,65.0,79.0,-5.444497241846527,0.7185508121955143,49.0,79.0,-22.759587669350108,0.8137832984207655,56.0,94.0,0.0,-0.4485544805652746,29.0,37.0,6.144406280667321,0.2814890577043677,51.0,91.0,-17.99311399760727,0.8742127170709423,50.0,78.0,-4.839587708632704,0.4584222881281617,-1,1,-1,1
8,-3.49,2.51,30.0,91.0,-9.685136979037793,0.689377341892077,28.0,52.0,0.0,0.5047225814840851,47.0,64.0,0.0,-0.7482359393581346,68.0,63.0,0.0,-0.07830065004597124,37.0,32.0,0.0,-0.2468372003819712,64.0,45.0,3.3570912986157087,0.4892824666529261,1,1,1,1
8,8.01,1.5099999999999998,25.0,44.0,0.0,0.37427968798353056,68.0,49.0,0.0,0.4217349874270905,42.0,48.0,0.0,0.1067126878084379,41.0,44.0,-1.7730055858829532,0.5528212965758138,77.0,28.0,0.0,0.5138898646567159,9.0,46.0,0.0,-0.025388999359312103,1,-1,-1,-1
8,-1.56,-6.5600000000000005,49.0,87.0,4.105899915182358,-0.3540324301282701,76.0,57.0,0.0,0.14180162434244886,39.0,33.0,0.0,-0.3181056806896825,50.0,24.0,0.0,-0.3865109852165585,75.0,44.0,3.1096906603212395,-0.16529852247795535,31.0,100.0,0.0,-0.20132737234770065,-1,-1,1,-1
8,4.57,-0.4299999999999997,45.0,86.0,0.0,0.04179960347055475,40.0,25.0,8.066826629681,0.7502992677159113,68.0,85.0,0.0,0.4171431164901901,87.0,71.0,-6.393959453868443,0.9218350312998136,68.0,9.0,0.0,0.20232741650240316,17.0,52.0,-4.0569547488248325,-0.966805178070084,-1,1,-1,1
8,3.49,-2.51,52.0,28.0,0.0,0.09894001022346482,91.0,30.0,0.5499120287253154,-0.6961933721433505,63.0,68.0,2.2281046859421783,0.5672475961511063,64.0,47.0,1.6602813107885686,0.30968938342941965,45.0,64.0,0.0,-0.7144402059110713,32.0,37.0,-2.436333903377492,-0.44733496422495217,-1,1,-1,1
8,7.87,0.8700000000000001,60.0,3.0,7.3194175464142734,0.9478716115323492,59.0,12.0,4.547718631178707,0.5332882751809946,73.0,80.0,0.500435967302451,0.23348157532550196,59.0,11.0,4.1578754246885605,0.445825547560676,55.0,26.0,0.0,0.07193593166198653,35.0,0.0,0.0,0.2562558600466605,1,1,1,1
8,1.56,6.5600000000000005,57.0,76.0,1.52227801724138,0.24850141397221676,87.0,49.0,0.0,0.8154522182578233,24.0,50.0,0.0,0.04650693448793364,33.0,39.0,7.41067549565081,0.2350406866803815,100.0,31.0,4.926712896768661,-0.33806015237962433,44.0,75.0,0.0,0.3501791581007342,1,-1,-1,-1
8,-2.6,0.8999999999999999,34.0,54.0,-4.185965996908808,0.3592370884400433,71.0,60.0,-8.33978328656065,0.6606526531075735,18.0,78.0,-7.827957975388907,0.8184057920225606,59.0,14.0,1.6805836638873162,0.5475534835422325,86.0,40.0,-4.592891576825312,0.458168691540768,52.0,29.0,0.0,0.07467377675783457,1,1,1,1
